open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,next_day_close
372.920013,375.882996,372.920013,374.447998,40378700,38.33242469342145,40.77095487723941,-52.51010858,-91.87769554,420.1886999,399.70624920990394,389.4832598,380.12603093402316,-12.17420733,388.4187515,2.9629830000000084,12.322834656929748,14.521110776543978,369.949005
374.645996,374.950012,368.045013,369.949005,45933400,34.76854685125804,39.283492131235896,-89.81445698,-98.96340568,418.2812597,398.5392983201826,390.32975,379.9244366928571,-12.3637285,385.40090169999996,6.904999000000032,11.548858134511217,13.977102792505045,389.593994
370.174011,391.608002,369.993011,389.593994,69285504,55.73419021451008,48.17465511398028,159.94347620888098,-0.397850407,416.9744598,398.18850203293954,391.28781,380.1159773127631,-10.80419492,386.66405169999996,21.658997,12.9931636867239,14.525809521611901,386.549011
388.89801,391.093994,385.571991,386.549011,43825000,52.67280847204101,47.025178849378165,133.94167510705617,33.82524583501508,415.58387991999996,397.73205135494965,392.10712,380.24340600835677,-9.702118033,386.61470169999996,5.522002999999984,11.92585501719191,13.882680484353827,376.522003
386.588989,386.631012,372.386993,376.522003,49249300,43.49448666624366,43.356522692131996,16.20124932580174,-36.83296057,413.8420000400001,396.90028466657344,392.7337899,380.1696911070709,-9.527977312,386.32585129999995,14.24401899999998,12.257021300450207,13.908490378328557,376.619995
376.514008,380.871002,374.903015,376.619995,37076300,43.60652630557423,43.40299283029521,-7.528381094,-37.34717736,412.1279601,396.1049791102442,393.21983972000004,380.09937788718645,-9.275144311,385.79845109999997,5.967986999999994,11.35858782895732,13.341311565590741,373.446991
376.756989,379.878998,373.334015,373.446991,47671100,40.567816038997734,42.19585048912035,-43.52273896,-48.64954317,410.7432,395.2164304718764,393.8126497800001,379.96760665903366,-9.224473255,385.4633513,6.544983000000002,10.670929996249132,12.855859525191356,376.028992
373.423004,377.246002,372.89801,376.028992,55318500,44.255648993030114,43.57119076745601,-49.61128258,-45.03014484,409.49099965999994,394.4639818351738,394.31862970000003,379.88959061501845,-8.873679918,383.2533004,4.3479919999999765,9.76765313964211,12.248154701963344,381.648987
376.145996,385.483002,375.78299,381.648987,85130896,51.843680885707464,46.55208210067895,19.499447845300008,52.666028800680145,408.3925396,393.96143297371714,394.52322962000005,379.92444051343165,-8.049398586,381.8226501,9.700012000000015,9.757990119693241,12.066144508965948,379.653992
382.114014,383.130005,376.398987,379.653992,74375600,49.07700064284319,45.630589393090816,8.739607191058102,43.00033172933018,407.13759939999994,393.40035680948347,394.28559961999997,379.9190835354539,-7.471007986,381.6807495,6.731018000000006,9.325565531165637,11.685064044039779,384.263
379.686005,384.95401,379.600006,384.263,67042800,55.4806094138311,48.18257910592172,130.19837571291427,87.78174593991889,405.72315970000005,393.0420290622466,394.0125997,380.00512627295996,-6.565043112,381.5193496,5.354003999999975,8.758199598141971,11.232845469465474,391.859985
384.640991,391.859985,384.640991,391.859985,61911700,64.14987143346377,52.167890995165024,169.468837397868,155.5098712927969,404.4472991,392.99567438950737,394.0676596,380.2399417285304,-5.174398973,380.9637985,7.596985000000018,8.592311798407406,10.973141150217923,407.230011
392.932007,407.230011,392.932007,407.230011,74469800,75.43897626894471,59.03288171085943,179.01226887664717,239.80862576278383,404.2464196,393.55388371036645,394.39525964999996,380.774545336446,-2.799796516,381.7389984,15.370025999999996,9.560556684349205,11.287204353773806,400.184998
407.567993,410.381012,397.748993,400.184998,74070496,64.56646675707495,55.1273562817772,111.24393682690938,180.42572075320894,403.7936596,393.813927426805,394.5322897,381.1590142121795,-1.469441822,382.1405975,12.632019000000014,9.999337015156462,11.383262542789968,407.488007
401.432007,408.945007,401.432007,407.488007,73093104,69.82586096551248,58.21356654518875,92.58022564052105,155.56730026080677,403.4978399,394.35016587869904,394.87348964000006,381.6805179848336,0.17218085617798806,382.7663986,8.760008999999968,9.82229015584839,11.195887289733529,416.321991
407.656006,421.166992,406.783997,416.321991,83193600,75.05177715571554,61.64956967922585,108.48337757761439,167.51326353178197,403.1646197,395.21180613705513,395.2341397,382.3666651767888,2.161095571688179,384.5680481,14.382994999999994,10.47381941929862,11.423537840466858,422.372986
416.571991,425.996002,415.638,422.372986,76752600,78.08488764104771,63.84272222906898,128.58460884112816,153.64495529669483,403.0796795,396.2769505137236,396.0896795,383.15907039828153,4.1774346727665375,386.7129975,10.358001999999999,10.45727407368453,11.347428137576365,420.785004
422.730011,423.104004,417.604004,420.785004,55711300,75.28262435538277,62.82729127003035,89.6695276395502,117.79422063627972,402.8840398,397.23805070966716,397.1866894,383.9043235471059,5.5829048098191265,388.83949739999997,5.5,9.74909206315817,10.929754699178035,437.164001
421.601013,441.984009,421.601013,437.164001,93992096,82.73742510984617,68.40858078958966,138.20246027249203,140.99575110177088,402.94063955999997,398.80377434316694,398.17680934000003,384.9592275243662,7.927020435033398,392.2593476,21.199005,11.38479391127843,11.663272577808206,438.798004
437.77301,448.04599,429.076996,438.798004,89820704,83.32284566382512,68.9100912768844,124.96194451872952,136.46290039387546,403.04783987999997,400.37217559539937,399.1972595,386.0255964586526,9.803589663505704,395.5464478,18.96899400000001,12.468251066810085,12.185109822250496,437.747986
438.989014,439.045013,432.916992,437.747986,85385200,81.25692584184226,68.16127177654383,79.7939280892949,110.37487450973224,403.20257988000003,401.83789373059017,400.24567927000004,387.0500418909839,11.078352270844391,398.7114472,6.12802099999999,11.562503914408643,11.752460620661159,420.735992
438.255005,439.858002,417.821014,420.735992,85244896,55.32738690434887,57.297657279946236,-10.67466583,62.05343687022952,402.9554797,402.5789956624245,401.2513793400001,387.71724342791026,10.593766732196968,401.25079650000004,22.036988000000008,13.058858783778836,12.487069719185387,424.954987
420.955994,425.549988,413.907013,424.954987,67743696,59.103310041532495,59.04116059019527,-67.04516076,36.90784456921486,402.8153796,403.4564855630712,402.19341913999995,388.4547902924993,10.429937016935412,403.01884615000006,11.642974999999979,12.856589671810427,12.42677723924357,424.544006
425.036987,427.718994,420.415009,424.544006,70798000,58.5409671562763,58.789353949423784,-46.53231188,40.97446955543331,402.7241595,404.28344718891896,403.0879193,389.16958573447465,10.149935912192689,404.9185959,7.3039850000000115,12.06336043298037,12.06086350786902,432.152008
424.628998,432.152008,421.619995,432.152008,61486000,65.60807271105173,62.01870747035806,-15.31833255,56.186377679698126,402.20623956000003,405.376331977507,404.0635394,390.020906685318,10.421799184406268,407.70009615000004,10.532013000000006,11.844596513983175,11.951659900164087,432.519012
432.838989,434.230988,428.102997,432.519012,41893600,65.93487073502172,62.17269884201051,25.98585821069298,68.62007765663584,401.7920196,406.4407508495473,405.12723962999996,390.8626315287622,10.545307204694382,410.495047,6.127991000000009,11.027938583414151,11.535683550152356,433.503998
432.571014,435.683014,423.820007,433.503998,53033400,66.91912200798774,62.61084224098259,42.102683317648626,55.9079116059122,401.50987969999994,407.5020547049961,406.2420596,391.7071902861025,10.600472688342393,413.49789734999996,11.863007000000039,11.147234071497849,11.55906379657005,437.696991
433.437988,441.506989,431.692993,437.696991,60694700,71.07037847457804,64.4960794053255,140.70235636935018,94.90700226406769,401.3039995799999,408.68616990273046,407.3497595,392.6180646907725,10.857374173384642,416.5812973,9.813995999999975,10.956771489855296,11.434416096815042,435.122986
437.916992,439.653015,432.319,435.122986,74895800,65.20971383988602,62.41550741235945,86.59428817873798,75.5713969702437,401.0378991,409.72290783004166,408.4556292,393.45991415114963,10.72958577364983,419.2549973,7.334014999999965,10.43923484844739,11.141530304185387,423.989014
435.131012,435.916992,423.989014,423.989014,74955296,46.04730855051519,54.26157267027702,-57.57173223,-20.63332942,400.8038794,410.28236299529334,409.4650595,394.0645689522983,9.619012072733426,421.47174835000004,11.927977999999996,10.651912441526333,11.197705139600716,421.651001
423.911987,425.372986,419.411011,421.651001,100484000,42.95491886202541,52.704517336621244,-151.5897232,-96.01916245,400.58947933999997,410.728191952987,410.48110957000006,394.61093959872767,8.452777941556974,423.3411484,5.961975000000052,9.98192137845115,10.82372441534352,410.938995
421.835999,425.178009,410.938995,410.938995,90856096,31.608390117760237,46.167803781288555,-149.2888468,-163.4451466,400.20213923999995,410.73645873943536,411.30843957999997,394.9343281515332,6.5882147910162985,424.29509889999997,14.239013999999997,10.590077467243843,11.067673671390414,400.570007
410.781006,411.256989,394.035004,400.570007,135384992,24.34586460148084,40.8821836644429,-156.1162796,-231.0575941,400.9269195,410.3377743440143,411.78729975000005,395.04594629614957,4.2251396070767555,423.9620987,17.22198499999996,11.537492829066144,11.507267337719673,407.707001
400.524994,411.907013,395.778015,407.707001,91212496,36.13023448532469,45.50667217492584,-92.26656757,-158.9360394,401.3303393,410.2346067585441,412.28394984000005,395.2967054897478,2.894910541516424,424.3381989,16.128998000000024,12.193422139199555,11.837390956453987,414.321014
407.756989,415.916992,406.30899,414.321014,85762400,45.33621216239215,49.45284779814887,-34.7336631,-85.00287519,401.9707794,410.39485802791745,412.8533498599999,395.673491099395,2.3473314213023855,424.6798492,9.608001999999999,11.82407640502819,11.678148888135844,413.971985
414.464996,416.243011,411.093994,413.971985,70311696,44.93743877253916,49.25016266227888,-3.476246213,-62.19094775,402.50685907999997,410.5351375212261,413.2801297,396.0359003312047,1.8637234562195317,424.56234889999996,5.149017000000015,10.870496490024165,11.211782324697566,414.859985
413.894012,416.032013,411.605988,414.859985,70012304,46.33845244558366,49.813737486925255,27.365069073569636,-51.79390403,403.20107903999997,410.70473938802604,413.65551935999997,396.4087178254623,1.5344269199726455,424.18669884999997,4.4260249999999814,9.949857705734996,10.727085372933447,417.131012
414.743988,417.511993,413.251007,417.131012,81022896,50.124850732155124,51.30313940561844,71.00626355876064,-34.21672394,403.13909906000004,410.956750085669,414.2019494,396.8191286331561,1.440109258582936,424.0039993,4.260986000000003,9.137161747772854,10.265221132009625,421.690002
417.238007,423.925995,417.013,421.690002,73969696,57.19810444659164,54.23911534478612,122.26564854662097,3.7387003533548717,403.36765923999997,411.3776619366433,414.82697930999996,397.3117015825504,1.7134822673678514,423.2302993,6.9129950000000235,8.819423640948164,10.025776408294652,411.623993
421.605011,421.795013,410.093994,411.623993,92712896,41.89362833745992,47.43839558942791,15.95232074430608,-36.2086786,403.95029901999993,411.38732197859036,415.3327593,397.5951586489764,1.1051500632264606,421.8715988,11.701018999999974,9.231080120812708,10.145436593416463,414.065002
411.64801,416.604004,411.641998,414.065002,74322800,45.98273359415309,49.10493171522095,-34.14340702,-33.14298573,404.48177912000006,411.492329040832,415.84157921999997,397.92134531960454,0.8106665749306785,420.6874496,4.98001099999999,8.623784532125176,9.776477622458142,416.437988
414.200989,416.68399,414.200989,416.437988,95259400,49.975380555334056,50.74005506289537,7.2077945276058735,-7.382625195,404.7511187,411.6862764555711,416.11646905000003,398.2880678886869,0.7600055561813406,420.4725494,2.6189880000000016,7.765956456107294,9.26522836371113,416.829987
416.388,418.131012,414.984985,416.829987,66781700,50.6779767039453,51.01999708258788,27.21878026390777,24.992144032008852,405.25319820000004,411.88799059914055,416.396939,398.6552899400362,0.7429234183442759,420.0662994,3.1460270000000037,7.105966533806253,8.828142552017475,417.010986
416.888,417.686005,415.911987,417.010986,65185800,51.04833954343524,51.15801750519653,21.36772111476286,49.90886010746521,405.7503576,412.0888923839417,416.61168876999994,399.0188227655256,0.7355122799437481,419.68964834999997,1.7740180000000123,6.344259600405361,8.324276512587653,420.621002
417.889008,420.997009,417.889008,420.621002,83528600,58.329419675584866,53.945512732487856,98.8715610068638,114.37673998103293,406.26333796000006,412.42348492490584,416.66226890999997,399.4466506319117,1.0093024104853043,419.1130981,3.9860229999999888,6.007368657490308,8.014401261688532,409.548004
420.546997,420.546997,406.136993,409.548004,104940000,38.06734671296001,45.388744037650326,-132.0877921,-34.23701755,406.84851802000003,412.31072096479943,416.58211907000003,399.64670582174074,0.32899224597537113,417.9645477,14.484008999999958,7.21831727784883,8.47651610013935,410.444
409.265015,410.984009,407.230011,410.444,58423000,40.03382960612869,46.13330511459869,-137.549452,-114.3180795,407.46791804000003,412.23751621966784,416.531769,399.86054337269195,-0.136288028,416.81154774999993,3.753998000000024,6.72341452387043,8.139193378700824,413.755005
410.401001,414.625,410.401001,413.755005,45947900,47.254191939562205,48.90554243898017,-44.52394105,-57.85700052,408.177918,412.29702558470683,416.14993919999995,400.13571874643867,-0.235144961,415.61444844999994,4.223998999999992,6.366355163317509,7.859536637365049,413.307007
413.417999,413.417999,410.381012,413.307007,61655400,46.372780181760554,48.541523148564345,-44.00429243,-74.59896818,409.0687182,412.3366326997382,415.9330392,400.39657119815655,-0.345654991,414.52364950000003,3.3739929999999845,5.938874854272149,7.539140663267543,418.088989
413.131989,418.375,412.531006,418.088989,66813300,56.48140382471107,52.597402294854156,46.9438646281992,34.032683596619286,409.969378,412.56221530361285,415.77637902000004,400.7469620070182,-0.046829185,414.2286483,5.843994000000009,5.925320446518986,7.418058758748432,418.040985
418.161011,419.268005,417.364014,418.040985,61444200,56.356989378884364,52.552623061915476,79.77243820613496,76.34767167228858,410.8412377,412.77706902073294,415.5149688000001,401.0894618875579,0.1839978836498517,414.04814745000004,1.903991000000019,5.35084481130199,7.024196775980687,416.394012
418.424011,418.679993,415.485992,416.394012,68346704,51.79060801776834,50.94993241503043,70.64836589537326,36.30496309770768,411.7701379,412.91890992412374,415.0256988,401.3925604353725,0.2313659988552672,414.32089830000007,3.1940010000000143,5.042724266830279,6.750611363410638,417.177002
416.507996,418.079987,415.558014,417.177002,52560000,53.863997455752994,51.704018146931844,54.63667233631157,51.042459675864414,412.321798,413.0858939296363,414.64812889999996,401.7051622012223,0.3283018612087858,415.15124804999994,2.5219730000000027,4.682616942997383,6.448565766024163,417.945007
417.36499,418.987,416.259003,417.945007,44650400,56.02810591439523,52.47578929964072,65.07251492265824,65.8305267469064,412.949718,413.2764473861577,414.2667989,402.02678217977314,0.4617727862867582,415.66314835000003,2.727997000000016,4.403385522569187,6.182810854165295,426.765015
418.140015,428.796997,417.710999,426.765015,71229400,72.99818194166305,60.31833477447273,207.68276440096676,211.17615538421734,413.95457819999996,413.8054108294135,413.8982891200001,402.5167062494169,1.2646720377150018,416.28534840000003,11.085997999999961,5.35804444791644,6.5330385074392,424.230988
426.548004,426.856995,423.292999,424.230988,68522800,64.63680939829146,57.38817379832675,120.74617541567393,176.57815213000657,414.9067981,414.21425699847515,413.51737908999996,402.9467419915976,1.6771673368371012,416.79829854999997,3.5639959999999746,5.101751812499802,6.320964042622112,416.515991
424.303986,426.203003,412.681,416.515991,75411504,45.944273241371945,49.50344489462341,-27.3457585,32.42046637740433,415.76817805999997,414.304521078135,413.255689,403.2154705964937,1.365793040287997,416.88109885000006,13.52200300000004,6.30464483928555,6.835323968149108,414.81601
416.834015,416.834015,412.496002,414.81601,66034100,42.76497249950233,47.940443388042695,-94.06917439,-42.64334125,416.54391842000007,414.3245794674773,413.017459,403.4452098942917,0.9706632063501957,416.7653488,4.338013000000046,6.023697433673335,6.6569446132813175,416.729004
415.256989,418.368988,415.256989,416.729004,60215200,47.53163181272916,49.858985409362234,-49.68888984,4.335582882264593,417.2455188,414.4188706267424,412.8190292,403.7082841080779,0.8026303711413902,416.5172989,3.552977999999996,5.6707375145771435,6.435232712332652,417.959991
416.76001,418.173004,415.830994,417.959991,51235700,50.6190690537019,51.1076233909721,-39.84585846,8.793287603943199,418.0116387400001,414.55773809395487,412.5746191,403.9905263975365,0.7600323222326892,416.83409874999995,2.342010000000016,5.1952050124946965,6.142859661451749,420.872986
418.421997,422.080994,418.421997,420.872986,45681200,57.52014311355968,54.02527555326668,18.965144621010243,71.81889143970695,418.74383845999995,414.8053948773163,412.23349907999994,404.32486767784167,0.9503721149994817,417.17449795000005,4.121002999999973,5.041747582138307,5.998441328490907,420.903992
421.173004,421.579987,419.696991,420.903992,38053700,57.59373674156898,54.0567027188601,44.45126653295747,65.2383751466416,419.3247186,415.0445555513291,411.8860089,404.65320100378824,1.0911416949164732,417.3977982,1.8829959999999915,4.590497356118548,5.704480947884413,421.444
421.299011,422.342987,419.601013,421.444,50634300,59.03573127967164,54.638289644214765,90.10395706930206,60.87518784641841,419.6089984,415.2955141597151,411.92770898000003,404.98572566081015,1.2320741498950838,417.62849879999993,2.7419739999999706,4.326422590958751,5.492873308749809,424.029999
421.016998,424.256989,420.614014,424.029999,60718000,65.57567475952294,57.41819123083773,102.74091351990414,91.94504408796688,420.0858984,415.63804298033267,411.939779,405.3628773254857,1.5347411029422346,417.9794495,3.6429749999999785,4.228787220821784,5.360737715267677,423.412994
424.283997,424.527008,422.729004,423.412994,59091000,62.78547625254215,56.52806997477616,108.63497329916979,89.8980258250993,420.40439813999996,415.942943023186,411.95111900999996,405.72034006938105,1.7051636319342833,418.1190491,1.7980040000000486,3.8815324749901072,5.106256735605704,422.744995
423.619995,423.657013,420.518005,422.744995,57858600,59.58326100569911,55.52448076576145,49.21819427991908,52.48194882415047,420.53285822000004,416.209690161941,411.84873894000003,406.05749402128754,1.7659658226609736,418.77889860000005,3.13900799999999,3.775457549991519,4.965738968776724,420.348999
422.907013,425.360992,419.63501,420.348999,63454700,49.103311785405445,51.96107780998768,-4.60978473,33.68830749663679,420.49237847999996,416.3720160001363,411.786029,406.3405205099094,1.6023443159919566,419.27414854999995,5.725981999999988,4.054103899992729,5.020042042435528,419.411011
420.811005,420.890991,416.515015,419.411011,49792700,45.45202356380095,50.5922147657638,-153.3690422,-45.80505204,420.46489861999993,416.4911922756344,411.67446922999994,406.5993657611654,1.3810652402143546,419.5569489,4.37597599999998,4.100085628565194,4.974037325118703,421.563995
419.59201,422.434998,419.256989,421.563995,73478600,54.510180751788,53.612911761189885,-35.72858279,21.754442058337162,420.1528985,416.69012571739916,411.546769,406.8957216023796,1.3637078191326282,419.9697983,3.1780090000000314,3.968360395913028,4.845749587610226,422.483002
421.872009,422.739014,420.53299,422.483002,50747500,57.98469085335417,54.88095589011513,8.15052475663286,56.61052619778686,419.8265985,416.9172973380731,411.43721916999993,407.2044077265284,1.4078789699189542,420.18949889999993,2.2060240000000135,3.71659805363974,4.657197759923782,425.190002
422.842987,427.277008,422.842987,425.190002,70728800,66.7200100632063,58.481232186634266,150.11521282292335,139.9598641759092,419.57543877999996,417.2417171311359,411.38900932999996,407.5605887658367,1.6423848120458615,420.5469498,4.794006000000024,3.8705134745483525,4.666969777072085,423.734009
425.631989,426.65799,422.915985,423.734009,69060400,59.0200478405897,55.89763337258858,99.7592326753481,113.40791091218914,419.6353991,417.4963168140767,411.2954394,407.88088153577013,1.691250234657673,420.91394959999997,3.742005000000006,3.8521551210414455,4.600900864424079,424.282013
423.934998,425.371002,423.013,424.282013,45281000,60.99659094648011,56.67347230951491,64.18517022088535,95.82394145617765,419.6219396,417.76242254867446,411.21865961000003,408.2056832767523,1.7539770217791215,421.26920014999996,2.358001999999999,3.638704675178382,4.440693802679502,429.713013
424.427002,429.928009,424.427002,429.713013,54801500,74.96042461402749,63.52232179358676,131.42238288896462,200.1891227389222,419.7253198,418.23107315768243,411.22473963000004,408.6316055195402,2.2163757635776165,421.85760044999995,5.645995999999968,3.925460578724323,4.526786816773821,430.571991
429.575012,432.625,428.984009,430.571991,39392800,76.51208138336042,64.47872109928082,152.81255438089167,215.682790627271,419.6937194,418.7150307231758,410.9499795,409.0661031215424,2.62191859816528,422.0479493,3.6409909999999854,3.8848220674779887,4.463515687004262,427.398987
430.635986,431.371002,426.07901,427.398987,52125900,60.38566344454219,58.38875923616451,58.317032790804916,117.47258934341986,419.59131894000006,419.05557803021105,410.69166925999997,409.4291588005884,2.6566550457976064,422.20634920000003,5.291991999999993,4.085846343552561,4.522692566503957,428.591003
427.610992,429.273987,427.085999,428.591003,55670900,63.735671063744014,59.920266740686664,41.66744874524789,98.8979026491961,419.493059,419.4295162664955,410.50146937000005,409.8086302287589,2.7486845355859373,422.8100998,2.1879879999999616,3.8147237230450464,4.355927954610814,435.509003
428.703003,436.019989,428.104004,435.509003,52810500,76.93964501265162,67.4157459355485,149.87700638502483,164.70099021113361,419.44929928000005,420.06008437721573,410.37664943000004,410.31758658570874,3.341326619772417,423.8447495,7.915985000000035,4.400618191181473,4.610217743567186,441.389008
435.324005,443.053986,434.406006,441.389008,72890096,83.05695413783448,72.17830136781365,172.7456556662036,204.16087460449933,419.5746197,420.896512759071,410.3062594,410.93290738883474,4.236629772684637,425.0777497,8.647980000000018,5.007384163869837,4.898629333312388,449.424988
441.415985,450.548004,440.951996,449.424988,68204704,88.09312270647257,77.10371882331168,160.9082898469307,227.34542492696613,420.08333919999995,422.015276499781,410.44360928000003,411.69518160980545,5.530844268297585,426.6509995,9.596007999999983,5.662901854745572,5.23415638093293,445.737
449.687988,449.809998,444.149994,445.737,58804400,75.99804569444504,70.90014621814382,98.59868228168064,162.79190244513885,420.56505918000005,422.94554017106714,410.57726926000004,412.36932453055164,6.187601946988025,427.8942002,5.660004000000015,5.662487875496207,5.264574068009151,450.282013
445.860992,450.282013,444.330994,450.282013,50485400,79.95503103409601,73.70768453756536,84.22451322124677,138.77115945093345,421.35191954000004,424.01755871848343,410.77702939000005,413.1201226981744,6.994206841153016,429.3631013,5.951019000000031,5.703706607568181,5.313605848865643,458.554993
450.559998,460.145996,448.928009,458.554993,68198400,85.1529689474245,77.88933897082615,114.17991182867353,153.3970983891767,422.51161926000003,425.3719679121909,411.7192694,414.01988402038955,8.206409002209341,431.2186509,11.21798700000005,6.491460949344163,5.735347359660957,461.425995
459.121002,466.619995,453.59201,461.425995,87091800,86.56363966668955,79.12985121484184,135.42340911670001,145.65714504122926,423.5859991,426.7858513336146,412.4581692,414.9586811957975,9.291645510134344,433.08845069999995,13.027985000000001,7.4252500994378545,6.256250048256603,466.088989
461.64801,467.964996,461.621002,466.088989,78971904,88.61362066088796,80.99488176167182,119.68943381082869,141.1055672052254,424.6213586,428.32715085645333,413.29606900000005,415.9712284068247,10.407991064660848,435.22225044999993,6.539000999999985,7.298643085232444,6.276446544809701,444.687012
466.261993,467.07901,444.134003,444.687012,93564896,48.77010212465533,56.17985539684917,-18.78318727,57.11050437776532,425.2356592,428.96871404115666,413.87125912999994,416.53989404529483,9.456730971316517,436.3193513,22.945006999999976,9.533837930199235,7.467058005894722,449.010986
445.037994,449.550995,436.649994,449.010986,74064704,53.67927698855297,58.918391489383474,-89.77645,10.220162349057869,425.9186792,429.75468549358743,414.55987911999995,417.18292615555356,8.948605109336654,437.7524507,12.901001000000008,10.01486122588506,7.855196791187957,455.096985
449.40799,455.384003,446.016998,455.096985,49258500,59.977083792698174,62.473225947339465,-24.34021043,49.23687506460704,426.67799865999996,430.74850116422834,414.9085489,417.93374559598135,8.93401519343405,439.5367494,9.367005000000006,9.92231033647291,7.96318309181739,448.317993
455.178009,455.587006,447.696991,448.317993,69322600,50.97133115041462,56.59841201624695,-50.64394841,31.162638279882675,427.2105585,431.4375008465423,415.2891089,418.53544999408143,8.279997918086622,440.8744493,7.8900149999999485,9.631982431262486,7.957956799544716,451.875
448.484009,452.479004,447.927002,451.875,40660100,55.09858415306575,58.788314817639716,-38.22528712,23.875724386608653,428.01557862000004,432.2389714043513,415.98293881999996,419.1956779650656,7.956982116397512,442.34404915000005,4.552001999999959,8.906270941082125,7.714674313862947,444.669006
451.933014,452.445007,441.776001,444.669006,92127000,45.95529394784766,52.95857261622522,-89.02629087,-36.98109786,428.6276587,432.726423743055,416.5547189,419.7001294071446,7.038392071012538,443.3179994,10.669005999999968,9.158090235213246,7.925698005729877,450.303986
444.72699,451.096985,442.617004,450.303986,59366400,53.061482212823854,56.58424734434993,-34.76274312,-36.01356775,429.30497865999996,433.4157399121944,417.0280487,420.3061806436104,6.688003493334747,444.64649819999994,8.47998100000001,9.06121748732564,7.965289648177744,446.721985
450.183014,450.377991,445.630005,446.721985,50407300,48.34700798595405,53.74834388346793,-32.46806174,-55.11189859,429.90281861999995,433.9375534466499,417.57800840999994,420.8292948764365,6.051522294375388,445.7684968,4.747986000000026,8.445041560564837,7.7354822447364775,447.976013
446.710999,448.506012,445.882996,447.976013,50440800,50.155832984707565,54.606091832002804,-54.00667925,-57.85776992,430.5221192,434.4880812738936,418.1362384,421.3668828614307,5.58392789297551,446.6816468,2.623016000000007,7.613323623341289,7.370306084398158,459.602997
447.941986,461.375,447.067993,459.602997,72796800,63.84955133014052,61.698486027355536,173.2341576012704,63.34782956536045,431.3017591,435.47297993260764,418.78254850999997,422.1240739643274,6.081453192243771,448.1331971000001,14.307006999999999,8.569564105721104,7.865784721226861,458.536011
459.639008,460.674988,457.324005,458.536011,38364500,62.025178862085234,60.76029453373914,140.67226046938484,86.97924404011492,432.2815192,436.37741252594583,419.56501861000004,422.8451400638705,6.316832213696216,449.69004830000006,3.350982999999985,7.824052519189515,7.54329888399637,458.548004
458.428986,459.416992,455.983002,458.548004,40315000,62.039402300737024,60.76751585369166,82.65429847747957,70.05393481044354,433.24359927999996,437.2468474879848,420.3557587,423.55216364794825,6.4302159916011306,451.18789835000007,3.4339899999999943,7.19690073073387,7.249776820853771,460.483002
458.205994,462.480988,456.531006,460.483002,55493100,64.53947966130033,61.98315395318135,79.91242649110481,96.74593717560768,434.1781592,438.158069235842,421.1780386,424.2835040603565,6.600129435924316,452.43659829999996,5.949982000000034,7.01876948348618,7.156934333649933,450.894989
460.518005,461.928986,448.95401,450.894989,58956100,46.743066226157424,53.18866926907391,-9.476325424,34.562001104181604,434.92991886000004,438.65755628662174,421.99931854000005,424.8104900673834,5.893181616679783,452.9118974,12.974976000000026,7.869656128702443,7.572508738389225,452.727997
450.864014,454.575989,450.864014,452.727997,50605200,49.82870359727122,54.51729732450567,-50.66319337,13.059321498345444,435.622699,439.20933827666056,422.7960385,425.36333862935066,5.418369215657151,453.07704780000006,3.7119749999999954,7.27570168174495,7.29675632850428,454.765991
452.446991,454.949005,449.25,454.765991,59849300,53.335726230966216,56.01218328257963,-83.64188105,9.061311174244992,436.35719914000003,439.8194030906991,423.5992184,425.94559687352523,5.147192420375518,453.5284974,5.699005,7.050459298638529,7.182631233611118,455.670013
454.850006,457.054993,453.453003,455.670013,60845000,54.96486327585778,56.69215238774232,-14.93793769,47.987796785417856,437.14271915999996,440.4409956374918,424.4564285,426.5342264275864,4.948190219851426,453.79789734999997,3.6019900000000007,6.557820827404454,6.926871145496038,455.67099
455.822998,456.835999,454.786011,455.67099,37209000,54.96684556878199,56.69293152829328,8.257234936990443,47.655969982219816,437.9125989,441.0382503196023,425.1171985,427.1112182295381,4.735965120069409,453.6536972,2.0499880000000417,5.913844709203823,6.57852234938918,457.567993
455.759003,458.691986,455.459015,457.567993,28514000,59.04995459424245,58.26303477971515,64.63364235149865,64.78496370285094,438.70505864000006,441.6864755240355,425.8273883,427.71434951139037,4.667048655908786,453.46079710000004,3.2329709999999636,5.530862750746129,6.339554395861379,454.162994
457.585999,458.200012,452.945007,454.162994,59171500,49.62726819235149,54.447289749472155,18.859185478642708,18.611769805652138,439.2530182,442.17575075931546,426.60379821000004,428.2381078843946,4.28824468363581,452.8644973500001,5.25500500000004,5.491454500639544,6.262086581871284,453.78299
454.009003,455.071991,453.605011,453.78299,64100300,48.61717177798075,54.02207009533326,-32.25064149,-11.99531957,439.8440583,442.6309366127212,427.3754282,428.743968755566,3.912278349990345,453.31929625000004,1.466980000000035,4.916529571976757,5.919578968880479,454.618988
453.69101,455.997986,453.299011,454.618988,86850096,51.16816533359505,54.8573383558523,-28.03817994,-15.77045024,440.6061182000001,443.10105627579094,428.18714812999997,429.2563668413582,3.6398227626613675,453.59969635000004,2.6989750000000186,4.599736061694366,5.689535828246161,438.714996
